edge_index	from	to	kind	source_path	source_lines	quote
822	proxy/test/proxy.test.mjs	proxy/src/jwt.js	import	proxy/test/proxy.test.mjs	15-15	import { verifyToken, identityFrom, createJwks, TokenError } from '../src/jwt.js';
823	proxy/test/proxy.test.mjs	proxy/src/jwt.js	path-mention	proxy/test/proxy.test.mjs	15-15	import { verifyToken, identityFrom, createJwks, TokenError } from '../src/jwt.js';
824	proxy/test/proxy.test.mjs	proxy/src/authorize.js	import	proxy/test/proxy.test.mjs	16-16	import { roleFromClaims, authorize, stripAssertedIdentity, hasPermission } from '../src/authorize.js';
825	proxy/test/proxy.test.mjs	proxy/src/authorize.js	path-mention	proxy/test/proxy.test.mjs	16-16	import { roleFromClaims, authorize, stripAssertedIdentity, hasPermission } from '../src/authorize.js';
826	proxy/test/proxy.test.mjs	proxy/src/handler.js	import	proxy/test/proxy.test.mjs	17-17	import { handleRequest, createIdempotencyStore } from '../src/handler.js';
827	proxy/test/proxy.test.mjs	proxy/src/handler.js	path-mention	proxy/test/proxy.test.mjs	17-17	import { handleRequest, createIdempotencyStore } from '../src/handler.js';
828	proxy/test/proxy.test.mjs	proxy/src/config.js	import	proxy/test/proxy.test.mjs	18-18	import { loadConfig, assertUsable } from '../src/config.js';
829	proxy/test/proxy.test.mjs	proxy/src/config.js	path-mention	proxy/test/proxy.test.mjs	18-18	import { loadConfig, assertUsable } from '../src/config.js';
830	scripts/setup-local.mjs	config/endpoints.config.js	import	scripts/setup-local.mjs	99-99	const { EndpointKeys } = await import('../config/endpoints.config.js');
831	scripts/setup-local.mjs	config/endpoints.config.js	path-mention	scripts/setup-local.mjs	99-99	const { EndpointKeys } = await import('../config/endpoints.config.js');
832	shared/accessibility.js	shared/design-system-adapter.js	import	shared/accessibility.js	1-1	import { focusMain } from './design-system-adapter.js';
833	shared/components.js	shared/design-system-adapter.js	import	shared/components.js	1-1	import { escapeHtml as esc, statusClass, sourceClass, priorityClass, safeAttr } from './design-system-adapter.js';
834	shared/design-system-adapter.js	core/state.js	import	shared/design-system-adapter.js	1-1	import { State } from '../core/state.js';
835	shared/relationship-runtime.js	core/router.js	import	shared/relationship-runtime.js	1-1	import { Router } from '../core/router.js';
836	shared/relationship-runtime.js	core/state.js	import	shared/relationship-runtime.js	2-2	import { State } from '../core/state.js';
837	shared/relationship-runtime.js	core/ui.js	import	shared/relationship-runtime.js	3-3	import { confirmAction, toast } from '../core/ui.js';
838	shared/relationship-runtime.js	config/action-routing.config.js	import	shared/relationship-runtime.js	4-4	import { actionRoute } from '../config/action-routing.config.js';
839	shared/relationship-runtime.js	config/navigation-relationships.config.js	import	shared/relationship-runtime.js	5-5	import { NavigationRelationships } from '../config/navigation-relationships.config.js';
840	shared/relationship-runtime.js	config/source-routing.config.js	import	shared/relationship-runtime.js	6-6	import { LegacyScreenRouteMap } from '../config/source-routing.config.js';
841	shared/shell.js	config/routes.config.js	import	shared/shell.js	1-1	import { Routes } from '../config/routes.config.js';
842	shared/shell.js	config/nav.config.js	import	shared/shell.js	2-2	import { NavGroups } from '../config/nav.config.js';
843	shared/shell.js	config/workflow-clarity.config.js	import	shared/shell.js	3-3	import { VisibleWorkspaces, HiddenTechnicalRoutes, workspaceGuide } from '../config/workflow-clarity.config.js';
844	shared/shell.js	core/state.js	import	shared/shell.js	4-4	import { State } from '../core/state.js';
845	shared/shell.js	core/focus-trap.js	import	shared/shell.js	5-5	import { createFocusTrap } from '../core/focus-trap.js';
846	shared/shell.js	core/router.js	import	shared/shell.js	6-6	import { Router } from '../core/router.js';
847	shared/shell.js	core/ui.js	import	shared/shell.js	7-7	import { fmtDateTime } from '../core/ui.js';
848	shared/shell.js	shared/design-system-adapter.js	import	shared/shell.js	8-8	import { setTheme, setDensity, nextTheme, nextDensity, applyRootAttributes, escapeHtml as esc, normalizeTheme, normalizeDensity } from './design-system-adapter.js';
849	shared/shell.js	shared/components.js	import	shared/shell.js	9-9	import { CommandPalette, ToastHost } from './components.js';
850	shared/shell.js	shared/accessibility.js	import	shared/shell.js	10-10	import { installAccessibilityShortcuts, afterRouteChange } from './accessibility.js';
851	shared/shell.js	shared/workspace-guide.js	import	shared/shell.js	11-11	import { allWorkspaceCommands, guideFor } from './workspace-guide.js';
852	shared/shell.js	core/current-user.js	import	shared/shell.js	12-12	import { canCurrentUserAccess } from '../core/current-user.js';
853	shared/welcome-runtime.js	core/state.js	import	shared/welcome-runtime.js	1-1	import { State } from '../core/state.js';
854	shared/welcome-runtime.js	core/router.js	import	shared/welcome-runtime.js	2-2	import { Router } from '../core/router.js';
855	shared/welcome-runtime.js	core/ui.js	import	shared/welcome-runtime.js	3-3	import { esc, toast } from '../core/ui.js';
856	shared/welcome-runtime.js	config/welcome-experience.config.js	import	shared/welcome-runtime.js	4-4	import { WelcomeExperienceConfig as C } from '../config/welcome-experience.config.js';
857	shared/welcome-runtime.js	core/focus-trap.js	import	shared/welcome-runtime.js	5-5	import { createFocusTrap } from '../core/focus-trap.js';
858	shared/workspace-guide.js	config/workflow-clarity.config.js	import	shared/workspace-guide.js	1-1	import { VisibleWorkspaces, HiddenTechnicalRoutes, workspaceGuide } from '../config/workflow-clarity.config.js';
859	styles/index.css	styles/dgo-design-system/colors_and_type.css	css-url	styles/index.css	19-19	@import url("dgo-design-system/colors_and_type.css") layer(tokens);
860	styles/index.css	styles/dgo-design-system/tokens/tokens.primitive.css	css-url	styles/index.css	20-20	@import url("dgo-design-system/tokens/tokens.primitive.css") layer(tokens);
861	styles/index.css	styles/dgo-design-system/tokens/tokens.semantic.css	css-url	styles/index.css	21-21	@import url("dgo-design-system/tokens/tokens.semantic.css") layer(tokens);
